time,maxScreenAirTemp,minScreenAirTemp,max10mWindGust,significantWeatherCode,totalPrecipAmount,totalSnowAmount,windSpeed10m,windDirectionFrom10m,windGustSpeed10m,visibility,mslp,screenRelativeHumidity,feelsLikeTemp,uvIndex,probOfPrecipitation,probOfSnow,probOfHeavySnow,probOfRain,probOfHeavyRain,probOfHail,probOfSferics,date_creation,forecast,location_name,score_rain,score_wind,score
2025-11-22 21:00:00,10.27,9.62,11.33,15,1.22,0.0,6.73,214,10.9,15401,100573,89.33,6.73,0,77,0,0,76,71,14,8,2025-11-19 12:55:00,True,bude,1.0,0.0,0.5
2025-11-23 00:00:00,10.47,9.73,14.33,13,1.89,0.0,8.01,232,12.95,13837,100285,89.62,7.07,0,63,0,0,62,56,11,10,2025-11-19 12:55:00,True,bude,0.8,0.25,0.525
2025-11-23 03:00:00,10.46,10.2,16.75,9,1.06,0.0,9.54,271,15.38,19356,100148,84.66,6.63,0,44,0,0,44,29,3,6,2025-11-19 12:55:00,True,bude,0.75,0.25,0.5
2025-11-23 06:00:00,10.3,9.52,17.59,9,0.67,0.0,10.35,274,16.74,23734,100060,81.02,5.85,0,38,0,0,38,23,2,5,2025-11-19 12:55:00,True,bude,0.75,0.25,0.5
2025-11-23 09:00:00,9.87,9.65,18.28,10,0.91,0.0,10.53,281,16.95,24636,100048,77.31,5.89,1,39,0,0,39,24,3,5,2025-11-19 12:55:00,True,bude,0.75,0.25,0.5
2025-11-23 12:00:00,10.31,9.75,18.94,10,0.99,0.0,11.26,290,18.32,23104,100004,74.35,6.08,1,47,0,0,47,32,4,7,2025-11-19 12:55:00,True,bude,0.75,0.25,0.5
2025-11-23 15:00:00,10.15,9.73,20.1,10,0.93,0.0,10.85,287,17.53,26496,99927,74.56,5.84,1,44,0,0,44,30,4,6,2025-11-19 12:55:00,True,bude,0.75,0.25,0.5
2025-11-23 18:00:00,9.85,9.14,18.47,9,0.61,0.0,9.89,292,15.94,22554,99959,76.65,5.4,0,37,0,0,37,24,3,6,2025-11-19 12:55:00,True,bude,0.75,0.25,0.5
2025-11-23 21:00:00,9.31,8.96,17.24,9,0.65,0.0,9.04,295,14.58,24505,99972,77.28,5.34,0,36,0,0,36,24,3,5,2025-11-19 12:55:00,True,bude,0.75,0.25,0.5
2025-11-24 00:00:00,9.07,8.67,15.64,9,0.45,0.0,8.66,296,13.88,23517,99916,77.82,5.11,0,33,0,0,33,18,1,4,2025-11-19 12:55:00,True,bude,0.5,0.25,0.375
2025-11-24 03:00:00,8.82,8.51,15.49,9,0.55,0.0,8.24,267,13.35,23480,99838,79.21,4.92,0,33,0,0,32,19,2,4,2025-11-19 12:55:00,True,bude,0.5,0.25,0.375
2025-11-24 06:00:00,8.58,7.99,14.63,9,0.76,0.0,7.89,317,12.72,22541,99762,80.64,4.62,0,33,0,0,33,19,1,4,2025-11-19 12:55:00,True,bude,0.5,0.25,0.375
2025-11-19 12:00:00,5.99,3.9,18.61,15,1.4,0.0,8.7,0,15.9,48126,101710,79.22,0.23,1,90,2,0,90,89,18,10,2025-11-19 12:55:00,False,fishermans_cove,1.0,0.25,0.625
2025-11-19 15:00:00,6.17,4.6,18.24,14,0.5,0.0,8.07,334,13.09,46678,101830,86.45,0.47,1,64,1,0,64,59,12,12,2025-11-19 12:55:00,True,fishermans_cove,0.8,0.25,0.525
2025-11-19 18:00:00,5.46,3.89,17.73,9,0.32,0.0,7.6,11,13.01,37862,101910,82.15,-0.8,0,47,0,0,47,32,3,6,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.25,0.5
2025-11-19 21:00:00,5.16,3.55,19.52,9,0.39,0.0,6.42,16,12.12,42309,101974,83.14,0.14,0,63,2,0,63,60,12,12,2025-11-19 12:55:00,True,fishermans_cove,0.8,0.0,0.4
2025-11-20 00:00:00,5.57,4.41,16.42,13,0.2,0.0,6.35,10,11.21,40992,101955,77.87,0.26,0,52,0,0,52,50,11,11,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.0,0.375
2025-11-20 03:00:00,5.2,4.2,15.11,13,0.28,0.0,5.97,358,11.83,59857,101914,75.87,0.2,0,81,0,0,81,79,16,12,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.0,0.5
2025-11-20 06:00:00,4.48,3.51,15.72,13,0.48,0.0,7.99,357,13.69,22192,101921,77.88,-1.04,0,63,0,0,63,61,13,13,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.25,0.625
2025-11-20 09:00:00,5.19,3.53,16.24,14,0.81,0.0,6.36,13,10.96,10170,102062,91.49,-0.95,1,86,2,1,85,84,17,11,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.0,0.5
2025-11-20 12:00:00,5.23,3.39,14.1,14,1.39,0.0,7.57,14,12.19,23042,102111,86.32,-0.51,1,90,1,0,90,88,18,13,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.25,0.625
2025-11-20 15:00:00,5.22,4.04,13.38,14,0.93,0.0,7.68,357,12.84,22652,102155,83.46,-0.08,1,63,0,0,63,60,12,11,2025-11-19 12:55:00,True,fishermans_cove,0.8,0.25,0.525
2025-11-20 18:00:00,5.12,4.17,15.86,13,0.96,0.0,6.76,9,11.63,14004,102270,88.81,-0.7,0,62,0,0,62,61,13,12,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.0,0.5
2025-11-20 21:00:00,4.94,4.08,15.11,13,1.06,0.0,6.05,11,10.53,31021,102420,86.52,0.31,0,63,0,0,63,61,13,13,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.0,0.5
2025-11-21 00:00:00,5.62,4.77,13.19,13,0.91,0.0,6.1,2,10.89,56618,102473,78.43,1.2,0,64,0,0,64,63,13,12,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.0,0.5
2025-11-21 03:00:00,5.47,4.24,11.76,9,0.63,0.0,4.12,341,8.08,47087,102555,81.17,1.3,0,42,0,0,42,31,4,7,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.0,0.375
2025-11-21 06:00:00,5.6,4.15,10.19,2,0.75,0.0,3.21,337,5.63,42000,102657,82.8,2.19,0,7,1,0,6,2,0,0,2025-11-19 12:55:00,True,fishermans_cove,0.0,0.0,0.0
2025-11-21 09:00:00,5.79,3.82,6.69,7,0.06,0.0,2.73,48,4.53,34927,102850,82.92,3.99,1,41,1,0,41,28,3,5,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.0,0.375
2025-11-21 12:00:00,7.56,5.76,4.95,7,0.0,0.0,2.99,282,4.48,40039,102891,66.78,6.35,1,5,0,0,5,0,0,0,2025-11-19 12:55:00,True,fishermans_cove,0.0,0.0,0.0
2025-11-21 15:00:00,7.99,7.52,5.01,7,0.0,0.0,2.98,254,4.51,40246,102824,65.45,6.53,1,5,0,0,4,0,0,0,2025-11-19 12:55:00,True,fishermans_cove,0.0,0.0,0.0
2025-11-21 18:00:00,7.92,5.62,5.51,7,0.0,0.0,2.88,202,4.9,34985,102767,75.16,3.57,0,6,1,0,6,1,0,0,2025-11-19 12:55:00,True,fishermans_cove,0.0,0.0,0.0
2025-11-21 21:00:00,6.38,5.82,7.97,7,0.0,0.0,3.91,194,6.66,32711,102663,75.41,3.26,0,9,1,0,9,3,0,0,2025-11-19 12:55:00,True,fishermans_cove,0.0,0.0,0.0
2025-11-22 00:00:00,7.42,6.34,9.56,7,0.0,0.0,4.87,197,8.32,28169,102461,75.45,4.09,0,17,0,0,17,10,1,1,2025-11-19 12:55:00,True,fishermans_cove,0.0,0.5,0.25
2025-11-22 03:00:00,8.41,7.37,13.45,12,1.03,0.0,5.75,190,10.06,22395,102197,75.42,4.83,0,51,0,0,51,32,3,2,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.5,0.625
2025-11-22 06:00:00,9.21,8.34,13.42,15,1.12,0.0,6.32,201,10.88,10927,101924,84.76,5.59,0,76,0,0,75,70,13,7,2025-11-19 12:55:00,True,fishermans_cove,1.0,0.5,0.75
2025-11-22 09:00:00,10.12,9.06,14.95,12,0.79,0.0,6.23,222,10.71,17881,101738,86.64,6.85,1,57,0,0,57,38,4,2,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.5,0.625
2025-11-22 12:00:00,11.31,10.05,13.69,10,0.76,0.0,6.52,231,10.63,21396,101479,85.8,8.38,1,44,0,0,44,30,4,5,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.5,0.625
2025-11-22 15:00:00,11.34,10.95,10.84,8,0.0,0.0,6.1,226,9.72,17268,101135,87.32,8.29,1,25,0,0,25,17,3,2,2025-11-19 12:55:00,True,fishermans_cove,0.5,0.5,0.5
2025-11-22 18:00:00,10.98,9.99,12.01,7,0.0,0.0,4.98,228,8.27,14081,100866,90.66,7.44,0,26,0,0,26,19,3,2,2025-11-19 12:55:00,True,fishermans_cove,0.5,0.5,0.5
2025-11-22 21:00:00,10.09,9.8,12.0,9,1.31,0.0,6.1,218,10.48,16455,100600,89.91,6.63,0,48,0,0,48,32,3,5,2025-11-19 12:55:00,True,fishermans_cove,0.75,0.5,0.625
2025-11-23 00:00:00,10.82,9.85,15.47,13,1.66,0.0,7.43,253,12.7,18980,100364,88.93,7.01,0,57,0,0,57,53,11,10,2025-11-19 12:55:00,True,fishermans_cove,0.75,1.0,0.875
2025-11-23 03:00:00,10.64,10.26,16.4,9,0.41,0.0,7.89,272,13.76,20194,100271,81.33,6.46,0,36,0,0,35,20,1,4,2025-11-19 12:55:00,True,fishermans_cove,0.5,1.0,0.75
2025-11-23 06:00:00,10.36,9.75,18.44,9,0.33,0.0,9.02,279,15.46,28483,100187,78.53,5.89,0,31,0,0,31,17,1,3,2025-11-19 12:55:00,True,fishermans_cove,0.5,1.0,0.75
2025-11-23 09:00:00,9.99,9.61,17.55,10,0.51,0.0,8.85,283,15.5,28818,100191,76.78,5.7,1,32,0,0,32,19,2,4,2025-11-19 12:55:00,True,fishermans_cove,0.5,1.0,0.75
2025-11-23 12:00:00,10.59,9.83,19.77,10,0.45,0.0,9.94,285,17.06,29991,100156,71.52,6.2,1,34,0,0,34,20,2,4,2025-11-19 12:55:00,True,fishermans_cove,0.5,1.0,0.75
2025-11-23 15:00:00,10.45,10.0,19.08,10,0.45,0.0,9.53,286,16.29,25203,100068,73.78,5.9,1,37,0,0,37,22,1,4,2025-11-19 12:55:00,True,fishermans_cove,0.75,1.0,0.875
2025-11-23 18:00:00,10.04,9.15,18.84,2,0.0,0.0,8.32,289,14.49,26478,100091,75.34,5.35,0,7,0,0,6,4,0,0,2025-11-19 12:55:00,True,fishermans_cove,0.0,1.0,0.5
2025-11-23 21:00:00,9.37,9.01,16.19,9,0.24,0.0,7.55,291,13.28,27520,100094,75.76,5.21,0,27,0,0,27,13,0,3,2025-11-19 12:55:00,True,fishermans_cove,0.5,1.0,0.75
2025-11-24 00:00:00,9.2,8.86,16.46,9,0.18,0.0,7.37,292,12.66,27190,100028,76.5,5.16,0,26,0,0,26,14,0,3,2025-11-19 12:55:00,True,fishermans_cove,0.5,1.0,0.75
2025-11-24 03:00:00,8.98,8.76,14.24,9,0.26,0.0,6.95,302,12.16,26375,99942,76.86,5.02,0,29,0,0,29,15,1,3,2025-11-19 12:55:00,True,fishermans_cove,0.5,0.5,0.5
2025-11-24 06:00:00,8.85,8.35,15.77,9,0.75,0.0,7.17,309,12.28,25710,99851,79.26,4.77,0,28,0,0,28,16,1,4,2025-11-19 12:55:00,True,fishermans_cove,0.5,1.0,0.75
2025-11-24 09:00:00,9.7,8.68,20.58,15,1.79,0.0,12.86,311,18.0,7948,99430,95.09,4.62,1,93,0,0,93,92,19,10,2025-11-24 10:09:00,False,falmouth,1.0,1.0,1.0
2025-11-24 09:00:00,10.33,9.36,23.15,10,0.62,0.0,12.05,308,18.0,13834,99430,95.64,5.0,1,66,0,0,66,65,15,14,2025-11-24 10:09:00,False,towan_beach,1.0,1.0,1.0
2025-11-24 09:00:00,9.87,8.23,18.0,7,1.9,0.0,10.08,309,15.43,16254,99390,94.28,4.17,1,60,0,0,60,36,3,2,2025-11-24 10:09:00,False,dodman_point,0.75,1.0,0.875
2025-11-24 09:00:00,8.76,7.54,19.77,12,2.16,0.0,6.17,298,10.8,23610,99260,86.95,4.57,1,89,0,0,89,88,19,10,2025-11-24 10:09:00,False,thurlestone,1.0,0.0,0.5
2025-11-24 09:00:00,8.56,7.46,19.52,10,1.07,0.0,5.14,291,12.86,35244,99220,88.46,4.81,1,90,0,0,90,88,19,9,2025-11-24 10:09:00,False,start_point,1.0,0.5,0.75
2025-11-24 09:00:00,8.28,7.17,19.91,10,1.1,0.0,5.14,292,12.86,31384,99220,89.03,4.56,1,64,0,0,64,39,3,6,2025-11-24 10:09:00,False,lannacombe,0.8,0.5,0.65
2025-11-24 09:00:00,10.27,9.62,15.93,12,2.99,0.0,6.2,290,12.3,28394,99200,100.0,7.66,1,62,0,0,62,38,3,4,2025-11-24 10:09:00,False,berry_head,0.8,0.0,0.4
2025-11-24 09:00:00,7.34,6.51,13.58,7,1.87,0.0,4.63,297,12.35,9916,99090,92.7,3.65,1,55,0,0,55,29,1,1,2025-11-24 10:09:00,False,branscombe,0.75,0.5,0.625
2025-11-24 09:00:00,9.87,8.47,19.5,3,0.06,0.0,13.4,290,18.0,28892,99030,77.06,4.45,1,34,0,0,34,17,2,4,2025-11-24 10:09:00,False,isle_portland,0.5,0.75,0.625
2025-11-24 09:00:00,10.35,8.93,19.23,15,2.1,0.0,14.09,332,16.91,8692,99290,78.69,5.2,1,96,0,0,96,96,20,10,2025-11-24 10:09:00,False,bude,1.0,0.75,0.875
2025-11-24 09:00:00,9.6,7.6,21.84,7,2.2,0.0,10.3,310,17.0,8788,99580,85.34,4.0,1,45,0,0,45,27,3,5,2025-11-24 10:09:00,False,fishermans_cove,0.75,0.25,0.5
2025-11-24 12:00:00,10.62,9.23,18.0,7,0.0,0.0,11.37,326,15.43,25866,99650,73.98,6.39,1,15,0,0,15,10,2,2,2025-11-24 12:55:00,False,falmouth,0.0,1.0,0.5
2025-11-24 15:00:00,10.49,9.7,16.34,14,0.49,0.0,8.23,335,11.49,31992,99948,88.29,6.81,1,68,0,0,68,68,14,12,2025-11-24 12:55:00,True,falmouth,1.0,1.0,1.0
2025-11-24 12:00:00,10.69,9.41,20.58,7,0.0,0.0,10.7,328,15.43,26358,99650,74.34,6.55,1,17,0,0,17,11,2,1,2025-11-24 12:55:00,False,towan_beach,0.0,1.0,0.5
2025-11-24 15:00:00,10.51,9.75,15.92,14,0.71,0.0,7.63,334,11.41,35022,99948,85.4,7.1,1,70,0,0,70,69,15,12,2025-11-24 12:55:00,True,towan_beach,1.0,1.0,1.0
2025-11-24 12:00:00,10.04,8.49,18.0,15,1.56,0.0,8.85,322,12.86,3728,99620,79.91,6.07,1,90,0,0,90,88,17,9,2025-11-24 12:55:00,False,dodman_point,1.0,1.0,1.0
2025-11-24 15:00:00,9.71,8.98,14.87,10,0.62,0.0,6.46,340,10.09,35529,99908,84.46,6.49,1,71,0,0,71,70,14,13,2025-11-24 12:55:00,True,dodman_point,1.0,0.5,0.75
2025-11-24 12:00:00,9.96,7.95,13.07,3,0.16,0.0,9.41,328,12.86,43630,99430,77.37,6.27,1,10,0,0,10,10,2,1,2025-11-24 12:55:00,False,thurlestone,0.0,1.0,0.5
2025-11-24 15:00:00,10.23,9.93,12.85,7,0.0,0.0,6.21,340,10.61,39320,99740,74.77,7.13,1,4,0,0,4,0,0,0,2025-11-24 12:55:00,True,thurlestone,0.0,0.5,0.25
2025-11-24 12:00:00,9.61,7.83,13.83,3,0.0,0.0,9.05,327,10.86,42182,99400,77.83,5.86,1,1,0,0,1,1,0,0,2025-11-24 12:55:00,False,start_point,0.0,1.0,0.5
2025-11-24 15:00:00,9.98,9.51,13.28,3,0.0,0.0,6.11,343,11.11,40443,99719,75.75,6.63,1,0,0,0,0,0,0,0,2025-11-24 12:55:00,True,start_point,0.0,0.5,0.25
2025-11-24 12:00:00,9.4,7.64,14.32,3,0.13,0.0,8.33,326,10.29,38624,99400,78.36,5.74,1,1,0,0,1,1,0,0,2025-11-24 12:55:00,False,lannacombe,0.0,1.0,0.5
2025-11-24 15:00:00,9.73,9.24,13.4,7,0.0,0.0,5.83,344,11.15,40399,99720,76.24,6.33,1,3,0,0,3,0,0,0,2025-11-24 12:55:00,True,lannacombe,0.0,0.5,0.25
2025-11-24 12:00:00,10.28,8.9,21.1,7,0.0,0.0,15.9,340,21.1,37510,99380,100.0,5.44,1,8,0,0,8,2,0,0,2025-11-24 12:55:00,False,berry_head,0.0,1.0,0.5
2025-11-24 15:00:00,10.3,9.97,16.36,7,0.0,0.0,9.24,341,11.85,33557,99699,76.77,6.68,1,4,0,0,4,0,0,0,2025-11-24 12:55:00,True,berry_head,0.0,0.25,0.125
2025-11-24 12:00:00,8.15,6.73,12.28,8,0.06,0.0,6.07,342,10.8,27318,99310,81.93,4.6,1,47,0,0,47,23,0,0,2025-11-24 12:55:00,False,branscombe,0.75,0.5,0.625
2025-11-24 15:00:00,8.39,7.95,13.48,7,0.0,0.0,6.89,341,13.44,27707,99601,80.77,4.84,1,7,0,0,7,0,0,0,2025-11-24 12:55:00,True,branscombe,0.0,0.5,0.25
2025-11-24 12:00:00,9.12,8.82,16.5,7,0.19,0.0,10.8,330,16.5,35382,99190,79.79,4.91,1,54,0,0,54,27,0,0,2025-11-24 12:55:00,False,isle_portland,0.75,1.0,0.875
2025-11-24 15:00:00,9.1,8.44,13.45,7,0.0,0.0,8.96,348,12.27,31219,99550,79.94,4.33,1,9,0,0,9,0,0,0,2025-11-24 12:55:00,True,isle_portland,0.0,1.0,0.5
2025-11-24 12:00:00,10.19,9.78,17.76,7,1.47,0.0,10.44,348,12.86,34998,99560,74.71,6.28,1,9,0,0,9,1,0,0,2025-11-24 12:55:00,False,bude,0.0,0.25,0.125
2025-11-24 15:00:00,10.55,10.0,16.31,3,0.0,0.0,11.0,357,15.29,37910,99890,75.81,6.24,1,10,0,0,10,9,2,1,2025-11-24 12:55:00,True,bude,0.0,0.25,0.125
2025-11-24 12:00:00,9.88,7.7,17.21,7,0.0,0.0,8.7,340,14.9,27244,99760,76.11,6.15,1,8,0,0,8,2,0,0,2025-11-24 12:55:00,False,fishermans_cove,0.0,0.25,0.125
2025-11-24 15:00:00,9.84,9.19,17.44,15,0.39,0.0,9.22,344,16.01,28688,100018,87.78,5.77,1,78,0,0,78,75,15,12,2025-11-24 12:55:00,True,fishermans_cove,1.0,0.25,0.625
2025-11-24 18:00:00,10.31,9.92,15.43,7,0.0,0.0,7.71,357,15.43,36024,100390,76.57,6.77,0,12,0,0,12,9,2,1,2025-11-24 18:55:00,False,falmouth,0.0,1.0,0.5
2025-11-24 21:00:00,10.04,8.58,13.11,7,0.0,0.0,5.7,355,9.97,28553,100799,85.82,6.16,0,14,0,0,14,8,1,1,2025-11-24 18:55:00,True,falmouth,0.0,0.5,0.25
2025-11-24 18:00:00,10.32,9.91,15.43,7,0.0,0.0,7.25,357,15.43,35644,100390,76.46,6.93,0,8,0,0,8,7,1,2,2025-11-24 18:55:00,False,towan_beach,0.0,1.0,0.5
2025-11-24 21:00:00,10.07,8.8,13.44,7,0.0,0.0,5.52,354,10.39,32350,100799,82.81,6.25,0,34,0,0,34,20,1,4,2025-11-24 18:55:00,True,towan_beach,0.5,0.5,0.5
2025-11-24 18:00:00,9.68,8.98,12.86,2,0.0,0.0,6.58,349,12.86,37866,100370,74.87,5.91,0,8,0,0,8,2,0,0,2025-11-24 18:55:00,False,dodman_point,0.0,0.5,0.25
2025-11-24 21:00:00,9.11,7.26,12.66,2,0.0,0.0,5.56,347,10.13,26465,100779,88.81,4.05,0,4,0,0,4,3,1,1,2025-11-24 18:55:00,True,dodman_point,0.0,0.5,0.25
2025-11-24 18:00:00,10.18,9.74,15.43,2,0.0,0.0,6.53,338,10.29,35782,100210,74.69,7.1,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,False,thurlestone,0.0,0.5,0.25
2025-11-24 21:00:00,10.04,6.89,13.15,0,0.0,0.0,4.69,334,10.25,33998,100630,85.8,3.93,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,True,thurlestone,0.0,0.5,0.25
2025-11-24 18:00:00,10.28,9.21,18.0,2,0.03,0.0,9.1,337,18.0,35540,100190,72.74,5.37,0,30,0,0,30,15,0,4,2025-11-24 18:55:00,False,start_point,0.5,1.0,0.75
2025-11-24 21:00:00,9.22,7.06,15.19,0,0.0,0.0,5.73,332,12.53,35721,100601,82.66,3.63,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,True,start_point,0.0,0.5,0.25
2025-11-24 18:00:00,10.04,8.98,18.0,2,0.03,0.0,8.38,344,18.0,35782,100190,73.29,5.27,0,30,0,0,30,15,0,4,2025-11-24 18:55:00,False,lannacombe,0.5,1.0,0.75
2025-11-24 21:00:00,9.01,6.51,15.12,0,0.0,0.0,4.67,333,11.67,34597,100611,84.83,3.38,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,True,lannacombe,0.0,0.5,0.25
2025-11-24 18:00:00,10.59,10.11,19.5,2,0.0,0.0,13.9,340,19.5,29106,100160,100.0,6.11,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,False,berry_head,0.0,0.75,0.375
2025-11-24 21:00:00,10.39,9.31,16.13,0,0.0,0.0,8.45,323,11.86,31217,100590,84.58,5.65,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,True,berry_head,0.0,0.25,0.125
2025-11-24 18:00:00,8.66,8.23,15.77,7,0.09,0.0,8.69,351,12.86,27134,100070,73.65,4.57,0,30,0,0,30,15,0,4,2025-11-24 18:55:00,False,branscombe,0.5,1.0,0.75
2025-11-24 21:00:00,8.53,6.27,16.02,0,0.0,0.0,5.12,340,12.17,26787,100511,81.82,2.88,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,True,branscombe,0.0,0.5,0.25
2025-11-24 18:00:00,8.91,8.7,15.9,7,0.0,0.0,10.3,340,14.4,9134,99980,78.11,4.78,0,8,0,0,8,0,0,0,2025-11-24 18:55:00,False,isle_portland,0.0,1.0,0.5
2025-11-24 21:00:00,8.9,7.07,14.63,0,0.0,0.0,6.87,339,10.52,27509,100441,83.75,3.44,0,0,0,0,0,0,0,0,2025-11-24 18:55:00,True,isle_portland,0.0,0.5,0.25
2025-11-24 18:00:00,10.6,9.96,15.8,2,0.0,0.0,11.21,7,13.46,46218,100360,68.37,6.02,0,6,0,0,6,6,1,1,2025-11-24 18:55:00,False,bude,0.0,1.0,0.5
2025-11-24 21:00:00,10.07,8.99,15.53,2,0.0,0.0,9.58,3,13.62,29402,100731,78.44,5.2,0,7,0,0,7,6,1,1,2025-11-24 18:55:00,True,bude,0.0,1.0,0.5
2025-11-24 18:00:00,10.25,9.6,18.49,7,0.0,0.0,8.7,0,16.5,39364,100450,82.16,6.26,0,56,0,0,56,30,1,1,2025-11-24 18:55:00,False,fishermans_cove,0.75,0.25,0.5
2025-11-24 21:00:00,10.1,9.29,17.39,13,0.7,0.0,8.37,352,14.68,22376,100859,79.19,6.03,0,56,0,0,56,54,11,11,2025-11-24 18:55:00,True,fishermans_cove,0.75,0.25,0.5
2025-11-25 00:00:00,10.2,9.05,12.86,2,0.03,0.0,7.92,344,12.86,12904,101050,75.52,6.89,0,36,0,0,36,19,1,4,2025-11-25 00:55:00,False,falmouth,0.5,1.0,0.75
2025-11-25 03:00:00,10.2,7.55,12.38,12,0.61,0.0,7.36,2,12.12,39037,101300,84.71,4.47,0,60,0,0,60,58,12,12,2025-11-25 00:55:00,True,falmouth,0.75,1.0,0.875
2025-11-25 00:00:00,10.27,9.24,12.94,2,0.09,0.0,7.44,344,12.86,20472,101050,75.79,7.09,0,36,0,0,36,19,1,4,2025-11-25 00:55:00,False,towan_beach,0.5,1.0,0.75
2025-11-25 03:00:00,10.26,7.64,12.88,12,0.48,0.0,7.0,0,12.2,40108,101300,82.01,4.51,0,63,0,0,63,62,13,11,2025-11-25 00:55:00,True,towan_beach,1.0,0.5,0.75
2025-11-25 00:00:00,9.86,8.69,12.86,7,0.0,0.0,6.07,358,11.32,58838,101020,76.89,6.89,0,10,0,0,10,10,2,1,2025-11-25 00:55:00,False,dodman_point,0.0,0.5,0.25
2025-11-25 03:00:00,9.75,6.17,12.75,9,0.67,0.0,7.07,334,11.31,42247,101259,88.35,2.87,0,54,0,0,54,52,11,11,2025-11-25 00:55:00,True,dodman_point,0.75,1.0,0.875
2025-11-25 00:00:00,7.8,6.89,12.86,2,0.0,0.0,6.94,353,12.86,40376,100910,80.8,3.85,0,0,0,0,0,0,0,0,2025-11-25 00:55:00,False,thurlestone,0.0,0.5,0.25
2025-11-25 03:00:00,7.59,6.13,12.45,0,0.0,0.0,4.38,326,9.35,18433,101149,87.9,3.3,0,2,1,0,1,0,0,0,2025-11-25 00:55:00,True,thurlestone,0.0,0.5,0.25
2025-11-25 00:00:00,7.75,7.25,12.86,7,0.0,0.0,6.84,343,12.86,38892,100890,81.55,3.77,0,4,0,0,4,0,0,0,2025-11-25 00:55:00,False,start_point,0.0,0.5,0.25
2025-11-25 03:00:00,7.5,6.2,13.43,0,0.0,0.0,4.38,322,10.57,39221,101129,86.45,3.34,0,0,0,0,0,0,0,0,2025-11-25 00:55:00,True,start_point,0.0,0.5,0.25
2025-11-25 00:00:00,7.5,7.05,12.86,7,0.0,0.0,5.81,344,12.86,39044,100890,82.41,3.81,0,4,0,0,4,0,0,0,2025-11-25 00:55:00,False,lannacombe,0.0,0.5,0.25
2025-11-25 03:00:00,7.25,5.48,12.82,0,0.0,0.0,3.47,319,9.6,35707,101139,88.58,3.2,0,0,0,0,0,0,0,0,2025-11-25 00:55:00,True,lannacombe,0.0,0.0,0.0
2025-11-25 00:00:00,9.94,9.39,13.9,7,0.0,0.0,9.8,340,13.9,36196,100880,100.0,6.37,0,4,0,0,4,0,0,0,2025-11-25 00:55:00,False,berry_head,0.0,0.25,0.125
2025-11-25 03:00:00,9.9,9.0,11.3,7,0.0,0.0,7.57,329,10.27,38350,101119,82.14,5.47,0,3,0,0,3,0,0,0,2025-11-25 00:55:00,True,berry_head,0.0,0.25,0.125
2025-11-25 00:00:00,6.99,6.5,12.02,2,0.0,0.0,4.63,345,11.32,42046,100820,82.62,3.65,0,31,0,0,31,15,0,4,2025-11-25 00:55:00,False,branscombe,0.5,0.5,0.5
2025-11-25 03:00:00,6.73,6.0,11.32,7,0.0,0.0,4.04,340,9.71,36600,101069,84.49,3.66,0,3,0,0,3,0,0,0,2025-11-25 00:55:00,True,branscombe,0.0,0.5,0.25
2025-11-25 00:00:00,8.37,7.55,11.62,7,0.0,0.0,6.7,330,10.3,43246,100740,78.46,4.25,0,8,0,0,8,0,0,0,2025-11-25 00:55:00,False,isle_portland,0.0,0.5,0.25
2025-11-25 03:00:00,7.6,6.54,11.16,0,0.0,0.0,7.17,338,11.16,32087,100988,84.7,2.56,0,0,0,0,0,0,0,0,2025-11-25 00:55:00,True,isle_portland,0.0,1.0,0.5
2025-11-25 00:00:00,10.38,9.9,14.18,7,0.0,0.0,8.95,357,11.83,49942,100970,68.1,6.34,0,11,0,0,11,3,2,1,2025-11-25 00:55:00,False,bude,0.0,0.25,0.125
2025-11-25 03:00:00,9.94,8.31,14.36,13,1.34,0.0,8.35,4,11.74,19098,101217,77.82,4.57,0,63,0,0,61,60,16,12,2025-11-25 00:55:00,True,bude,0.8,1.0,0.9
2025-11-25 00:00:00,10.08,8.8,16.58,2,0.0,0.0,8.7,350,13.9,46468,101130,76.11,6.32,0,4,0,0,4,3,1,1,2025-11-25 00:55:00,False,fishermans_cove,0.0,0.25,0.125
